学部,学院,学历,毕业年度,去向类别,单位名称,人数
人文学部,外国语学院,硕士,2023,就业,重庆市南岸区珊瑚中铁小学校,1
人文学部,艺术学院,本科,2021,升学,重庆大学,21
人文学部,艺术学院,本科,2021,就业,广州恒大民族歌舞团有限公司,4
人文学部,艺术学院,本科,2021,升学,四川大学,3
人文学部,艺术学院,本科,2021,升学,四川美术学院,3
人文学部,艺术学院,本科,2021,升学,湖南大学,2
人文学部,艺术学院,本科,2021,就业,重庆巴南巴蜀小学校,2
人文学部,艺术学院,本科,2021,就业,重庆市北碚区文化馆,2
人文学部,艺术学院,本科,2021,就业,重庆玖夏文化传媒有限责任公司,2
人文学部,艺术学院,本科,2021,升学,苏州大学,2
人文学部,艺术学院,本科,2021,就业,成都邻你生活股份有限公司,2
人文学部,艺术学院,本科,2021,就业,深圳奥雅设计股份有限公司,2
人文学部,艺术学院,本科,2021,就业,重庆卓创开文园林设计工程有限公司,2
人文学部,艺术学院,本科,2021,出国(境)留学或工作,伦敦大学学院,2
人文学部,艺术学院,本科,2021,就业,中建八局第三建设有限公司,2
人文学部,艺术学院,本科,2021,就业,上海德邦物流有限公司,2
人文学部,艺术学院,本科,2021,就业,重庆象行教育科技有限公司,1
人文学部,艺术学院,本科,2021,就业,重庆市歌剧院,1
人文学部,艺术学院,本科,2021,就业,重庆星熠独秀演艺有限公司,1
人文学部,艺术学院,本科,2021,就业,重庆飞驶特人力资源管理有限公司,1
人文学部,艺术学院,本科,2021,就业,重庆市九龙坡区恩桥创美课外培训中心有限公司,1
人文学部,艺术学院,本科,2021,就业,芜湖同文高级中学有限公司,1
人文学部,艺术学院,本科,2021,就业,桃江县桃江七中,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,爱丁堡大学,1
人文学部,艺术学院,本科,2021,就业,成都声玩文化传播有限公司,1
人文学部,艺术学院,本科,2021,就业,海南青年本土文化发展有限公司,1
人文学部,艺术学院,本科,2021,就业,万宁市翼翔舞蹈培训有限公司,1
人文学部,艺术学院,本科,2021,就业,华东师范大学附属中旭学校,1
人文学部,艺术学院,本科,2021,就业,秦皇岛恺雨葡萄酿酒有限公司,1
人文学部,艺术学院,本科,2021,就业,吉林市歌舞团文化传媒股份有限公司,1
人文学部,艺术学院,本科,2021,升学,陕西师范大学,1
人文学部,艺术学院,本科,2021,就业,重庆单色小熊文化传媒有限公司,1
人文学部,艺术学院,本科,2021,就业,重庆羊羔文化艺术中心,1
人文学部,艺术学院,本科,2021,就业,重庆长安汽车股份有限公司,1
人文学部,艺术学院,本科,2021,就业,曲靖市麒麟区建宁街道办事处爱心幼儿园,1
人文学部,艺术学院,本科,2021,就业,泸州市纳溪区灵通艺术学校,1
人文学部,艺术学院,本科,2021,就业,重庆新东方教育培训学校有限公司,1
人文学部,艺术学院,本科,2021,就业,重庆市璧山区未来星教育培训有限公司,1
人文学部,艺术学院,本科,2021,就业,重庆歌舞团有限责任公司,1
人文学部,艺术学院,本科,2021,就业,重庆银行股份有限公司渝中管理部,1
人文学部,艺术学院,本科,2021,就业,腾讯科技(深圳)有限公司,1
人文学部,艺术学院,本科,2021,就业,长沙巨世科技有限公司,1
人文学部,艺术学院,本科,2021,就业,上海咕么信息科技有限公司,1
人文学部,艺术学院,本科,2021,就业,广州乐牛软件科技有限公司,1
人文学部,艺术学院,本科,2021,就业,欣欣相融教育科技(北京)有限公司,1
人文学部,艺术学院,本科,2021,就业,应征义务兵,1
人文学部,艺术学院,本科,2021,就业,重庆狼卜品牌策划有限公司,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,布莱顿大学,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,东京JCLI日本语学校,1
人文学部,艺术学院,本科,2021,就业,河北艺中荷马教育科技有限公司,1
人文学部,艺术学院,本科,2021,就业,成都高途云集教育科技有限公司,1
人文学部,艺术学院,本科,2021,就业,盛京银行股份有限公司,1
人文学部,艺术学院,本科,2021,就业,广州市天诺营销策划有限公司上海勤正营销策划分公司,1
人文学部,艺术学院,本科,2021,就业,深圳市事务通科技开发有限公司,1
人文学部,艺术学院,本科,2021,就业,林同棪国际工程咨询(中国)有限公司,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,金斯顿大学,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,普瑞特艺术学院,1
人文学部,艺术学院,本科,2021,升学,深圳大学,1
人文学部,艺术学院,本科,2021,就业,北京立德未来助学公益基金会,1
人文学部,艺术学院,本科,2021,就业,重庆可兰达科技有限公司,1
人文学部,艺术学院,本科,2021,就业,浙江拓越装饰工程有限公司,1
人文学部,艺术学院,本科,2021,就业,深圳市寻麟文化娱乐有限公司,1
人文学部,艺术学院,本科,2021,就业,重庆帕斯亚科技有限公司,1
人文学部,艺术学院,本科,2021,就业,郑州平行线教育科技有限公司,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,拉夫堡大学,1
人文学部,艺术学院,本科,2021,就业,广东长虹电子有限公司,1
人文学部,艺术学院,本科,2021,升学,武汉理工大学,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,格拉斯哥艺术学院,1
人文学部,艺术学院,本科,2021,升学,西安交通大学,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,伦敦大学金史密斯学院,1
人文学部,艺术学院,本科,2021,就业,淄博市公园城市服务中心,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,美都里慕日本语学校,1
人文学部,艺术学院,本科,2021,升学,武汉大学,1
人文学部,艺术学院,本科,2021,就业,惠州市西顿工业发展有限公司,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,伦敦艺术大学,1
人文学部,艺术学院,本科,2021,就业,重庆长安汽车软件科技有限公司,1
人文学部,艺术学院,本科,2021,就业,欧冶工业品股份有限公司,1
人文学部,艺术学院,本科,2021,就业,星络家居云物联科技有限公司,1
人文学部,艺术学院,本科,2021,就业,成都极课好学教育科技有限公司,1
人文学部,艺术学院,本科,2021,就业,六安英科实业有限公司,1
人文学部,艺术学院,本科,2021,就业,永威置业集团有限公司,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,那不勒斯美院,1
人文学部,艺术学院,本科,2021,就业,小米通讯技术有限公司,1
人文学部,艺术学院,本科,2021,就业,维沃移动通信有限公司,1
人文学部,艺术学院,本科,2021,就业,上海中南锦时置业有限责任公司,1
人文学部,艺术学院,本科,2021,就业,广州富力地产(重庆)有限公司,1
人文学部,艺术学院,本科,2021,就业,中信银行股份有限公司南昌分行,1
人文学部,艺术学院,本科,2021,就业,华润建筑有限公司,1
人文学部,艺术学院,本科,2021,选调生,中共黑龙江省委组织部,1
人文学部,艺术学院,本科,2021,就业,中冶(上海)钢结构科技有限公司,1
人文学部,艺术学院,本科,2021,就业,重庆大学建筑规划设计研究总院有限公司,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,建筑联盟学院,1
人文学部,艺术学院,本科,2021,升学,江南大学,1
人文学部,艺术学院,本科,2021,就业,广州市城市规划勘测设计研究院,1
人文学部,艺术学院,本科,2021,出国(境)留学或工作,香港大学,1
人文学部,艺术学院,本科,2021,就业,广州天盈园林工程有限公司,1
人文学部,艺术学院,本科,2021,就业,兰州市西固区住房和城乡建设局,1
人文学部,艺术学院,本科,2021,就业,常州万嘉置业咨询有限公司,1
人文学部,艺术学院,本科,2021,就业,重庆全智胜广告有限公司,1
人文学部,艺术学院,本科,2021,就业,阜南县申通机械制造有限公司,1
人文学部,艺术学院,本科,2021,就业,长沙惟德教育科技有限公司,1
人文学部,艺术学院,本科,2021,选调生,中共雅安市委组织部,1
人文学部,艺术学院,硕士,2021,就业,重庆大学,3
人文学部,艺术学院,硕士,2021,就业,北京市正泽学校,1
人文学部,艺术学院,硕士,2021,就业,重庆城市科技学院,1
人文学部,艺术学院,硕士,2021,升学,东南大学,1
人文学部,艺术学院,硕士,2021,就业,重庆市九龙坡区人和小学校,1
人文学部,艺术学院,硕士,2021,就业,南京网眼信息技术有限公司,1
人文学部,艺术学院,硕士,2021,就业,西安市高陵区教育局,1
人文学部,艺术学院,硕士,2021,就业,湖南创悦时代教育科技有限公司,1
人文学部,艺术学院,硕士,2021,升学,南京艺术学院,1
人文学部,艺术学院,硕士,2021,就业,浙江绿城建筑设计有限公司重庆分公司,1
人文学部,艺术学院,硕士,2021,就业,深圳今日头条科技有限公司,1
人文学部,艺术学院,硕士,2021,就业,东风汽车有限公司东风日产乘用车公司,1
人文学部,艺术学院,硕士,2021,就业,湖南农业大学,1
人文学部,艺术学院,硕士,2021,就业,苏州外国语学校,1
人文学部,艺术学院,硕士,2021,就业,中国建筑西南设计研究院有限公司,1
人文学部,艺术学院,硕士,2021,就业,江苏南碧房地产开发有限公司,1
人文学部,艺术学院,硕士,2021,就业,四川虹微技术有限公司,1
人文学部,艺术学院,硕士,2021,就业,重庆黔景学生托管服务有限公司,1
人文学部,艺术学院,硕士,2021,就业,广西民族大学,1
人文学部,艺术学院,硕士,2021,就业,重庆金科房地产开发有限公司,1
人文学部,艺术学院,硕士,2021,就业,中国人寿财产保险股份有限公司,1
人文学部,艺术学院,硕士,2021,就业,重庆工程学院,1
人文学部,艺术学院,硕士,2021,就业,重庆高新技术产业开发区管理委员会公共服务局,1
人文学部,艺术学院,硕士,2021,就业,菏泽学院,1
人文学部,艺术学院,硕士,2021,就业,成都中兴软件有限责任公司,1
人文学部,艺术学院,硕士,2021,就业,杭州筑景设计有限公司,1
人文学部,艺术学院,硕士,2021,就业,宜宾学院,1
人文学部,艺术学院,硕士,2021,就业,重庆市朝阳中学,1
人文学部,艺术学院,硕士,2021,就业,淮南联合大学,1
人文学部,艺术学院,硕士,2021,就业,杭州市萧山区教育局,1
人文学部,艺术学院,硕士,2021,就业,深圳奥雅设计股份有限公司西安分公司,1
人文学部,艺术学院,硕士,2021,就业,美的置业集团有限公司,1
人文学部,艺术学院,硕士,2021,就业,中冶赛迪重庆信息技术有限公司,1
人文学部,艺术学院,硕士,2021,就业,南京工程学院,1
人文学部,艺术学院,硕士,2021,选调生,广西壮族自治区党委组织部干部规划办(定向选调生),1
人文学部,艺术学院,硕士,2021,就业,宁波中海海润置业有限公司,1
人文学部,艺术学院,硕士,2021,就业,广东科技学院,1
人文学部,艺术学院,硕士,2021,就业,学科网(北京)股份有限公司,1
人文学部,艺术学院,硕士,2021,就业,重庆人民(融侨)小学校,1
人文学部,艺术学院,硕士,2021,就业,成都文理学院,1
人文学部,艺术学院,硕士,2021,就业,重庆高新技术产业开发区管理委员会,1
人文学部,艺术学院,硕士,2021,就业,重庆金隅大成新都会有限公司,1
人文学部,艺术学院,硕士,2021,就业,重庆长安汽车股份有限公司,1
人文学部,艺术学院,硕士,2021,就业,吉利汽车研究院(宁波)有限公司,1
人文学部,艺术学院,硕士,2021,就业,同方知网(北京)技术有限公司,1
人文学部,艺术学院,本科,2022,升学,重庆大学,22
人文学部,艺术学院,本科,2022,就业,重庆长安汽车股份有限公司,5
